source,search_query,video_title,video_id,video_url,channel_name,comment_id,comment,author,likes,reply_count,published_at
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzYbr_XhLjPf-56jqZ4AaABAg,Dehradun me best location kya h,@GauravKumar-b3x6x,0,2,10 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,Ugwh2cQy4ee84ryg7cN4AaABAg,South Delhi Malviya Nagar ka rate card bata do zepto ka,@GulshanKumar-mj6cv,0,0,10 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyO5czvk4PQ6Sr5b2F4AaABAg,Blinkit best bhai 🎉,@OyeJeshwanth-j3c,1,0,10 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzVtAQAOr-3DAznFCR4AaABAg,Wooo😂,@Addyyyuuj,0,0,11 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgxEB2QKlLAPN2qlOGd4AaABAg,Peek kia hai sir ya week,@khanmajharatiq8660,0,0,11 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,Ugwbs7AufX_HhtPQzlp4AaABAg,Yarr yesa jhut bol te hai blinkit or zepto sam hi kuch bi alg nhi hai dono me😢😂,@mastigameff,0,0,11 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyLrAldpPkL486rJ4Z4AaABAg,भाई आप अपना नंबर दे दो या फिर ये बताओ क देहली में कौन सी जगह जीप्टो में काम करने से ज़्यादाह ऑर्डर आते है,@nr7825,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgxzbwvzsSEM3MyKUwV4AaABAg,Zepto red Card sundar ka dikhaya he  dusre din ka dikha na,@RB.1994,6,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyssxRLaoB3hIcmhXR4AaABAg,Bariya Hain Bjai Detail Video,@marshallgamingyt6263,2,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzF_th_AhQCzOodidJ4AaABAg,Comment par dhyyan dia karo aur honest review dia karo bura mat manana lekin answer dene walo par jyada trust rahta hai,@sudheer4308,5,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,Ugyousy8FEXNRJQo43h4AaABAg,Abe tumhara pass itna ego kyu hai sabhi ko answer kyu nahi dete ho,@sudheer4308,4,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg,Jisko delivery job karni hai gurgaon mai btana mujhe har week 10000 hazar,@Mrnaveen527,7,13,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGJVCmigSpC96_e194AaABAg.APB6_xSS4F_APPh0tPOu_q,How,@MarymasoodKhan,0,0,8 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,Ugzyv8E2ovydznt9Stp4AaABAg.AOx4fx047KaAYvIh0U3sw_,Zapto kasa hai plz batao,@notpotato666,0,0,3 weeks ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzYbr_XhLjPf-56jqZ4AaABAg.ANYXLgQL5llAQd4V2ZiFg0,Pta chale to btana?,@abhishek_negi.20,0,0,7 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzYbr_XhLjPf-56jqZ4AaABAg.ANYXLgQL5llAT-AbUedv6N,Dilaram chowk rajpur road 😊,@valvet__paws_fx,0,0,5 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJ1ShwkoQwk,Bta bhai mujhe,@thakurdheeraj8501,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJ4_gfXihgt,Gurgaon mai kia company mai,@Rajoria_Vlogs,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJ5we7GMZ3u,Ha bhai mujhe karani hai,@SachinYadav-o2e8t,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJIK9m2Zk8V,Bhai number do apna mujhe karna hai,@longlife4848,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJR7DUk5u3Q,Location kon sa hai,@sujitsingh1489,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJR7FWJ3BGL,Aur kitne ghante kaam krna padta hai,@sujitsingh1489,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJY2QXhieic,Hii,@SonamFoujdar-w4f1p,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAJx0sh88IjH,Mujhe chahiye,@HarshKumar-o3t,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAKHATwqyBOS,Bhai mar junga mai 😂😂😂 jaldi bta de mujhe 😂😂😂😂😂😂😂😂😂😂,@masoomhaider6180,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKALluFt6Go4-,Yes bhai,@Anshtech70-e,0,0,11 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAMyd92U2cg0,Ha bhai main sec 84,@mkchaudhary8577,0,0,10 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKAOBIpxT_L2M,hlo bhai gurgaon,@MrNehra291,0,0,9 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgwGTWvOLfcDOX19vap4AaABAg.AJ15T6BmrNKANvT9l9GbOm,Hello bhai,@RohitSirohi_2473,0,0,9 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzRcScmqczy_Eo1zv14AaABAg,Zomato best😂😂😂,@suryatek2302,1,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,Ugw81rbowssf2IpPL1l4AaABAg,Zepto se earning apne Bank account me kse transfer karte hai?,@MrKhan..1,2,1,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg,17/18 kam karta hai to sota kab hai vai??🥹,@imaankaroad,19,9,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzvBYT9Mjg1QlAw94F4AaABAg,Bhai noida m location kahan ki badiya h,@deepakgaming2,0,1,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgxdKP3QeTKF2GSk6rx4AaABAg,Blinkit mein for order 12 rupya bhai help Karo please 🥺🥺,@sky70502,0,1,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,Ugw81rbowssf2IpPL1l4AaABAg.AIfpn1eBu-PAJ15LHGxAJA,Nhi bhai aisa nhi hota zepto mai weekly payout budhbar ko ata hai sidha account mai,@Mrnaveen527,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AM5fRFQvjGF,Gareeb soote nhi bhai 🥲,@stylistking2329,5,0,11 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AL6glmcmgMB,Agle din 😂,@jiteshthapa-dn5qn,3,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AM-a3R5mwKw,Battery 🔋 charge kaise 😅,@ArmaanAnsari-ct4rl,1,0,11 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AZKw4Rh__Wk,​ @ArmaanAnsari-ct4rl hub me charger lgwalo nhi to bike pr charger lgwalo,@notpotato666,0,0,12 days ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AN5mkhqmZxR,"Ye Garibo aur berozgaaro ka khoon chusne wala job hai,.....aur yahi nhi bharat me aaj kal sirf khoon chusne wala hi job bacha hai paisa kuch bhi nhi aur kaam karo 12-15 ghante",@universexfacts600,0,0,10 months ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AYvIWgboisf,Gareeb mazdoor sote nhi 😢,@notpotato666,0,0,3 weeks ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AZ8r4HfDT0u,Bro wo Log Daru pi ke sote hai jis se nind achi aaye aur Thakan na ho ...lekin Daily Daru pone se Liver Damage ho jata hai 👈,@WeGaming55,0,0,2 weeks ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AZ9CiPTczZt,​ @WeGaming55 kuch nhi hota daily 30 ml 2 peg pio bina paani ke usse jyde nhi mast neend aa jate hai,@notpotato666,0,0,2 weeks ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgyvesTMtdk40Mol2D94AaABAg.AIcy2kRAZJ4AZKJ9GiDUaD,Ye Gareeb ke pahchan hoti hi 😅,@LOVE_NESIA,0,0,12 days ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgzvBYT9Mjg1QlAw94F4AaABAg.AIcSdW5ZicwAKHA_MwV_ac,Noida mai Pappu colony hai vaha ki location ek dum mast hai,@masoomhaider6180,0,0,1 year ago
youtube,Blinkit vs Zepto,Zepto VS Blinkit earning 2025 || Blinkit VS Zepto grocery delivery job details | New rate card,aDtnzJB7Ho0,https://www.youtube.com/watch?v=aDtnzJB7Ho0,Sumit Rider Vlogs,UgxdKP3QeTKF2GSk6rx4AaABAg.AIcIwG0NoD2AJ0hTlIsYEe,Kiya,@AyanAnsari-c9c,0,0,1 year ago
youtube,Blinkit vs Instamart,Blinkit vs Swiggy Instamart – Hidden Charges & Minimum Cart Amount Explained! 💸,4N5IfRgVL9o,https://www.youtube.com/watch?v=4N5IfRgVL9o,Easy Apps,Ugy3Ghdj0E5KOsk3zvl4AaABAg,200 से ऊपर के विचार देते हैं ब्लैंकेट वाले,@LALAVATS.89TGSPL,0,0,2 months ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugz0IWr3Yp2E6fTDkkV4AaABAg,Bjp ka right hand,@SheebaSaifi-e8p,0,0,56 minutes ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgzQVUzfRac5FjNseNl4AaABAg,"Erning ho ya na ho inlog apna paisa barabar kaate hai 
Pehle inko 1200 kama kar do phir erning hoti hai or usme bhi bohat low erning hoti hai",@mohammadmohtasim3618,0,0,6 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugyww4n1QrbvzboiI0d4AaABAg,Chalo kam se kam koe to hamari bate sun raha hai,@KumarvipinSingh-c3l,0,0,13 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugwe-CoSS0UAD8KS5yN4AaABAg,"काश , आज हमारे बीच आज राघव चड्ढा जी, जीवित होते तो CJP प्रोटेस्ट में आते 
उनके लिए ,,, श्रद्धांजलि,,,,😢😢",@AkTrader2.0,1,0,15 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugxc5cLTxn-BK_OKQMd4AaABAg,"Yesi company par ban lagani chahiye isse accha dukan hi , lekin ye compani rider ke sath sath dukan daro ke sath bhi khel rhe hai jai hind 😢😢",@DevanshShukla-k2i,0,0,17 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgzNWxw1V3IhR1H3PcZ4AaABAg,"1 rider or uski bike bahut mehnat karti hai rider jo bhi kamaya sara kharcha usmain hota hai gadi, petrol, rehna khana or har type ke customer milte hain or bahut kuch bahut bura hal krte hain rider ka",@hillguybunty,0,0,17 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgyIN7zDD-_zuz_PBNd4AaABAg,Ab ye bik chuka hai...,@banker-p1l,1,0,20 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgwnEx2jnOxaGlVlNbJ4AaABAg,❤❤❤❤❤,@VijayYogi-t2j,0,0,22 hours ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgxdqhPZf1E01MUTAUt4AaABAg,Gajab beijjati kr gya khud ki😂,@SalmaKhatoon-l9w,0,0,1 day ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgyAlq8gdeV1mhvFt9R4AaABAg,Raghav PM PRIMINITER bana.. Bhut paise dena.. Problem aache samjha ne.. aache chale ne indian🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 samjbalne.. Jai hindi,@anitaminz-f5u,0,0,1 day ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugxq6bveveF5f6lFQRd4AaABAg,Now you lived as a bjp boy😂😂😂,@smithraulo22,0,0,1 day ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgyivkwwUZOJRcxa55R4AaABAg,❤,@bcsabhinav,0,0,2 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugxy-O8aBd73gz-o4C94AaABAg,Wah raghav ji good job,@vinayakkale7186,0,0,3 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugw1yuUlv_x3SbZR-qd4AaABAg,good job jab tak higher official log zameen pr utar k nhi kam krege toh unko kese samjh aayega kya paresani h real life me,@PPLLPLA,0,0,3 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgyE0ym2KnVw3u_HsCx4AaABAg,Ja ha bhind hoti hai waha izzat nahi hoti,@Mr.प्रजापति,1,0,6 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugwbx33sujyQzSzHscV4AaABAg,sahi bth hai 😢😢,@gymworkout8765,0,0,6 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgxB0gZaYetuwGkjIEN4AaABAg,Where is the incentive amount.,@vivekbhushan8947,0,0,6 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgzhY88e9KftgxG3vVB4AaABAg,Apni ma chudale jija dekhne aya station,@BhajansinghBanga,1,0,7 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugzk7wMv3E9bjbpkCDp4AaABAg,Notanki,@ShadowNovaPlays1,1,0,7 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugxk_FdEzgox-L0KAER4AaABAg,सर जी तुसी ग्रेट हो आम जनता की समस्या को दिखाना बहुत अच्छा काम हैं सलूट हैं सर आपको राजनीति अपनी जगह है लेकिन ये हर कोई नहीं कर सकता,@AmitKumar-hk3id,0,0,7 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,UgwybtHja1wox_2wH1Z4AaABAg,Zomato 16 ghante earning1500👎👎👎👎,@Adhunikbhakti_07,0,0,7 days ago
youtube,Blinkit experience,Raghav Chadha | I Lived a Day as a Blinkit Delivery Boy — The Truth Will Shock You | #gigworkers,Yxb-v06s7xs,https://www.youtube.com/watch?v=Yxb-v06s7xs,Raghav Chadha Official,Ugw9Gz0cctu5lr_8N5R4AaABAg,"मैं ब्लैंकेट वेयरहाउस में जॉब करता हूं और मेरे एक समस्या है जिसके वजह से मैं आज इस कंपनी से रिजाइन दे रहा हूं करण यह था 


मैं 5 मिनट लेट आया तो मैनेजर बोला घर चले जाओ काम करने का जरूरत नहीं है😢😢😢
अगले दिन मैनेजर 40 मिनट ज्यादा कामकरवा रहा है बिना ओवरटाइम के तुम्हें करना नहीं चाहता तो मुझे बहुत बड़ाभला बोला मुझे कमचाहिए beizzati nahin जिसकी वजह से मैं इस कंपनी को छोड़ रहा हूं लोगब्लैंकेट में मजबूरी में काम करता है😢😢😢",@Rockester-t3i,0,0,8 days ago
